candidate,arm_gain_pct,trail_drawdown_pct,reentry_mode,val_n_trades,val_n_stopped,val_stop_rate_pct,val_n_reentered,val_reentry_rate_among_stopped_pct,val_baseline_mean_ret_pct,val_strategy_mean_ret_pct,val_delta_mean_ret_pct,val_baseline_win_rate_pct,val_strategy_win_rate_pct,val_delta_win_rate_pct,test_n_trades,test_n_stopped,test_stop_rate_pct,test_n_reentered,test_reentry_rate_among_stopped_pct,test_baseline_mean_ret_pct,test_strategy_mean_ret_pct,test_delta_mean_ret_pct,test_baseline_win_rate_pct,test_strategy_win_rate_pct,test_delta_win_rate_pct
trail_after_2_dd_0.5_reclaim_entry_else_out,2.0,0.5,reclaim_entry_else_out,786,554,70.48346055979644,546,98.55595667870037,1.2549369312977097,0.7721265304390801,-0.4828104008586296,54.19847328244275,52.926208651399484,-1.2722646310432637,741,537,72.46963562753037,530,98.69646182495345,1.254448620782726,0.7903833265897173,-0.46406529419300857,52.4966261808367,50.742240215924426,-1.7543859649122737
trail_after_2_dd_0.5_reclaim_entry_else_close,2.0,0.5,reclaim_entry_else_close,786,554,70.48346055979644,554,100.0,1.2549369312977097,0.7494203100286946,-0.5055166212690151,54.19847328244275,52.67175572519084,-1.5267175572519065,741,537,72.46963562753037,537,100.0,1.254448620782726,0.7956263146465348,-0.4588223061361911,52.4966261808367,50.877192982456144,-1.6194331983805554
trail_after_2_dd_1_reclaim_entry_else_out,2.0,1.0,reclaim_entry_else_out,786,547,69.59287531806616,536,97.9890310786106,1.2549369312977097,0.7227830306129552,-0.5321539006847544,54.19847328244275,52.79898218829516,-1.399491094147585,741,534,72.06477732793523,525,98.31460674157303,1.254448620782726,0.6876477859247948,-0.5668008348579311,52.4966261808367,50.742240215924426,-1.7543859649122737
trail_after_2_dd_1_reclaim_entry_else_close,2.0,1.0,reclaim_entry_else_close,786,547,69.59287531806616,547,100.0,1.2549369312977097,0.7064207369336651,-0.5485161943640445,54.19847328244275,52.41730279898219,-1.7811704834605564,741,534,72.06477732793523,534,100.0,1.254448620782726,0.7205588066633098,-0.533889814119416,52.4966261808367,51.012145748987855,-1.4844804318488443
trail_after_0.5_dd_0.5_reclaim_entry_else_close,0.5,0.5,reclaim_entry_else_close,786,691,87.91348600508906,691,100.0,1.2549369312977097,0.6721774644025006,-0.5827594668952091,54.19847328244275,52.67175572519084,-1.5267175572519065,741,669,90.2834008097166,669,100.0,1.254448620782726,0.8235909934313576,-0.43085762735136834,52.4966261808367,50.337381916329285,-2.1592442645074144
trail_after_0.5_dd_0.5_reclaim_entry_else_out,0.5,0.5,reclaim_entry_else_out,786,691,87.91348600508906,662,95.80318379160637,1.2549369312977097,0.6691173233285761,-0.5858196079691336,54.19847328244275,51.908396946564885,-2.2900763358778633,741,669,90.2834008097166,641,95.81464872944694,1.254448620782726,0.7376004933373633,-0.5168481274453626,52.4966261808367,49.122807017543856,-3.3738191632928434
trail_after_2_dd_1.5_reclaim_entry_else_close,2.0,1.5,reclaim_entry_else_close,786,532,67.68447837150127,532,100.0,1.2549369312977097,0.6634971414112051,-0.5914397898865046,54.19847328244275,52.035623409669206,-2.162849872773542,741,527,71.12010796221323,527,100.0,1.254448620782726,0.6721578185298123,-0.5822908022529136,52.4966261808367,50.742240215924426,-1.7543859649122737
trail_after_1_dd_0.5_reclaim_entry_else_out,1.0,0.5,reclaim_entry_else_out,786,630,80.1526717557252,618,98.09523809523809,1.2549369312977097,0.6629738191135094,-0.5919631121842003,54.19847328244275,52.29007633587786,-1.908396946564885,741,626,84.4804318488529,609,97.28434504792332,1.254448620782726,0.7507643371923822,-0.5036842835903437,52.4966261808367,50.20242914979757,-2.2941970310391326
trail_after_2_dd_0.5_stay_out,2.0,0.5,stay_out,786,554,70.48346055979644,0,0.0,1.2549369312977097,0.6540390950806542,-0.6008978362170555,54.19847328244275,71.88295165394402,17.68447837150127,741,537,72.46963562753037,0,0.0,1.254448620782726,0.8803178785392198,-0.37413074224350606,52.4966261808367,71.12010796221323,18.623481781376526
trail_after_1_dd_0.5_reclaim_entry_else_close,1.0,0.5,reclaim_entry_else_close,786,630,80.1526717557252,630,100.0,1.2549369312977097,0.648796610976878,-0.6061403203208316,54.19847328244275,52.29007633587786,-1.908396946564885,741,626,84.4804318488529,626,100.0,1.254448620782726,0.816179808063062,-0.4382688127196639,52.4966261808367,51.012145748987855,-1.4844804318488443
trail_after_2_dd_1.5_reclaim_entry_else_out,2.0,1.5,reclaim_entry_else_out,786,532,67.68447837150127,521,97.93233082706767,1.2549369312977097,0.6270896206487797,-0.62784731064893,54.19847328244275,52.035623409669206,-2.162849872773542,741,527,71.12010796221323,517,98.10246679316889,1.254448620782726,0.6567857691945339,-0.597662851588192,52.4966261808367,50.472334682860996,-2.024291497975703
trail_after_2_dd_1_stay_out,2.0,1.0,stay_out,786,547,69.59287531806616,0,0.0,1.2549369312977097,0.6242512615684926,-0.630685669729217,54.19847328244275,70.35623409669212,16.15776081424937,741,534,72.06477732793523,0,0.0,1.254448620782726,0.8593135718222068,-0.3951350489605191,52.4966261808367,69.77058029689609,17.273954116059386
trail_after_2_dd_2_stay_out,2.0,2.0,stay_out,786,511,65.01272264631042,0,0.0,1.2549369312977097,0.623516760741023,-0.6314201705566866,54.19847328244275,59.541984732824424,5.343511450381676,741,516,69.63562753036437,0,0.0,1.254448620782726,0.8136429534023375,-0.4408056673803884,52.4966261808367,62.48313090418354,9.98650472334684
trail_after_0.5_dd_1_reclaim_entry_else_close,0.5,1.0,reclaim_entry_else_close,786,680,86.51399491094148,680,100.0,1.2549369312977097,0.6156748161413195,-0.6392621151563902,54.19847328244275,51.399491094147585,-2.798982188295163,741,666,89.87854251012146,666,100.0,1.254448620782726,0.765453195889705,-0.48899542489302095,52.4966261808367,50.877192982456144,-1.6194331983805554
trail_after_2_dd_1.5_stay_out,2.0,1.5,stay_out,786,532,67.68447837150127,0,0.0,1.2549369312977097,0.5910528333378944,-0.6638840979598153,54.19847328244275,66.66666666666666,12.468193384223909,741,527,71.12010796221323,0,0.0,1.254448620782726,0.8672634627871564,-0.3871851579955695,52.4966261808367,68.0161943319838,15.519568151147098
trail_after_2_dd_2_reclaim_entry_else_close,2.0,2.0,reclaim_entry_else_close,786,511,65.01272264631042,511,100.0,1.2549369312977097,0.5879886736835683,-0.6669482576141413,54.19847328244275,51.01781170483461,-3.1806615776081415,741,516,69.63562753036437,516,100.0,1.254448620782726,0.6474433053028456,-0.6070053154798803,52.4966261808367,49.662618083670715,-2.8340080971659845
trail_after_0.5_dd_1.5_reclaim_entry_else_close,0.5,1.5,reclaim_entry_else_close,786,670,85.24173027989822,670,100.0,1.2549369312977097,0.5719940618265641,-0.6829428694711456,54.19847328244275,50.0,-4.198473282442748,741,660,89.06882591093117,660,100.0,1.254448620782726,0.6557676581820743,-0.5986809626006516,52.4966261808367,50.472334682860996,-2.024291497975703
trail_after_1_dd_1_reclaim_entry_else_close,1.0,1.0,reclaim_entry_else_close,786,619,78.7531806615776,619,100.0,1.2549369312977097,0.5704813372369499,-0.6844555940607597,54.19847328244275,51.27226463104325,-2.9262086513994987,741,622,83.94062078272604,622,100.0,1.254448620782726,0.7457187949220383,-0.5087298258606876,52.4966261808367,51.686909581646425,-0.8097165991902742
trail_after_1_dd_1_reclaim_entry_else_out,1.0,1.0,reclaim_entry_else_out,786,619,78.7531806615776,603,97.4151857835218,1.2549369312977097,0.5625942842644398,-0.6923426470332699,54.19847328244275,51.01781170483461,-3.1806615776081415,741,622,83.94062078272604,599,96.30225080385853,1.254448620782726,0.65161353583936,-0.6028350849433659,52.4966261808367,49.932523616734144,-2.564102564102555
trail_after_0.5_dd_1_reclaim_entry_else_out,0.5,1.0,reclaim_entry_else_out,786,680,86.51399491094148,639,93.97058823529412,1.2549369312977097,0.5617785047853521,-0.6931584265123576,54.19847328244275,50.0,-4.198473282442748,741,666,89.87854251012146,625,93.84384384384384,1.254448620782726,0.6523741846854526,-0.6020744360972733,52.4966261808367,48.582995951417004,-3.913630229419695
trail_after_2_dd_2_reclaim_entry_else_out,2.0,2.0,reclaim_entry_else_out,786,511,65.01272264631042,496,97.06457925636008,1.2549369312977097,0.5253099275605312,-0.7296270037371785,54.19847328244275,50.63613231552163,-3.56234096692112,741,516,69.63562753036437,500,96.89922480620154,1.254448620782726,0.6197513491615034,-0.6346972716212225,52.4966261808367,49.257759784075574,-3.238866396761125
trail_after_1_dd_1.5_reclaim_entry_else_close,1.0,1.5,reclaim_entry_else_close,786,608,77.35368956743002,608,100.0,1.2549369312977097,0.5122433681167528,-0.7426935631809569,54.19847328244275,50.12722646310432,-4.071246819338427,741,616,83.13090418353576,616,100.0,1.254448620782726,0.6566528554974761,-0.5977957652852498,52.4966261808367,51.417004048582996,-1.0796221322537036
trail_after_0.5_dd_2_reclaim_entry_else_close,0.5,2.0,reclaim_entry_else_close,786,648,82.44274809160305,648,100.0,1.2549369312977097,0.48064446920406834,-0.7742924620936413,54.19847328244275,48.60050890585242,-5.597964376590326,741,647,87.3144399460189,647,100.0,1.254448620782726,0.5421909448836124,-0.7122576758991135,52.4966261808367,49.257759784075574,-3.238866396761125
trail_after_1_dd_2_reclaim_entry_else_close,1.0,2.0,reclaim_entry_else_close,786,585,74.42748091603053,585,100.0,1.2549369312977097,0.47999731331906664,-0.774939617978643,54.19847328244275,48.98218829516539,-5.216284987277355,741,604,81.5114709851552,604,100.0,1.254448620782726,0.5575431049367381,-0.6969055158459878,52.4966261808367,49.797570850202426,-2.6990553306342733
trail_after_0.5_dd_1.5_reclaim_entry_else_out,0.5,1.5,reclaim_entry_else_out,786,670,85.24173027989822,613,91.49253731343283,1.2549369312977097,0.45153318076155635,-0.8034037505361533,54.19847328244275,47.837150127226465,-6.361323155216283,741,660,89.06882591093117,610,92.42424242424242,1.254448620782726,0.5174123527982674,-0.7370362679844585,52.4966261808367,47.638326585695005,-4.858299595141695
trail_after_1_dd_1.5_reclaim_entry_else_out,1.0,1.5,reclaim_entry_else_out,786,608,77.35368956743002,581,95.55921052631578,1.2549369312977097,0.4458987778568451,-0.8090381534408646,54.19847328244275,49.10941475826972,-5.089058524173026,741,616,83.13090418353576,587,95.29220779220779,1.254448620782726,0.5362021118875389,-0.718246508895187,52.4966261808367,49.122807017543856,-3.3738191632928434
trail_after_1_dd_2_reclaim_entry_else_out,1.0,2.0,reclaim_entry_else_out,786,585,74.42748091603053,546,93.33333333333333,1.2549369312977097,0.3713162821222523,-0.8836206491754574,54.19847328244275,47.70992366412214,-6.4885496183206115,741,604,81.5114709851552,563,93.21192052980133,1.254448620782726,0.4165016210996338,-0.8379469996830922,52.4966261808367,47.233468286099864,-5.263157894736835
trail_after_0.5_dd_0.5_reclaim_peak_else_close,0.5,0.5,reclaim_peak_else_close,786,691,87.91348600508906,691,100.0,1.2549369312977097,0.36298936997835396,-0.8919475613193557,54.19847328244275,52.67175572519084,-1.5267175572519065,741,669,90.2834008097166,669,100.0,1.254448620782726,0.6122395187516068,-0.6422091020311191,52.4966261808367,51.55195681511471,-0.9446693657219924
trail_after_2_dd_0.5_reclaim_peak_else_close,2.0,0.5,reclaim_peak_else_close,786,554,70.48346055979644,554,100.0,1.2549369312977097,0.34668707186502823,-0.9082498594326814,54.19847328244275,53.56234096692112,-0.6361323155216283,741,537,72.46963562753037,537,100.0,1.254448620782726,0.5320672391627628,-0.7223813816199631,52.4966261808367,52.766531713900136,0.26990553306343656
trail_after_0.5_dd_2_reclaim_entry_else_out,0.5,2.0,reclaim_entry_else_out,786,648,82.44274809160305,581,89.6604938271605,1.2549369312977097,0.32204102668931406,-0.9328959046083956,54.19847328244275,46.18320610687023,-8.015267175572518,741,647,87.3144399460189,584,90.26275115919628,1.254448620782726,0.3901859246998587,-0.8642626960828672,52.4966261808367,46.288798920377864,-6.207827260458835
trail_after_0.5_dd_0.5_stay_out,0.5,0.5,stay_out,786,691,87.91348600508906,0,0.0,1.2549369312977097,0.31640854104201266,-0.938528390255697,54.19847328244275,60.68702290076335,6.488549618320604,741,669,90.2834008097166,0,0.0,1.254448620782726,0.6812975970324849,-0.573151023750241,52.4966261808367,63.292847503373814,10.796221322537114
trail_after_1_dd_2_stay_out,1.0,2.0,stay_out,786,585,74.42748091603053,0,0.0,1.2549369312977097,0.3115957790099829,-0.9433411522877267,54.19847328244275,48.346055979643765,-5.852417302798983,741,604,81.5114709851552,0,0.0,1.254448620782726,0.5140962348939149,-0.740352385888811,52.4966261808367,48.987854251012145,-3.5087719298245545
trail_after_1_dd_0.5_stay_out,1.0,0.5,stay_out,786,630,80.1526717557252,0,0.0,1.2549369312977097,0.30068407626995014,-0.9542528550277596,54.19847328244275,71.37404580152672,17.17557251908397,741,626,84.4804318488529,0,0.0,1.254448620782726,0.7061861681041932,-0.5482624526785327,52.4966261808367,71.7948717948718,19.298245614035096
trail_after_0.5_dd_1_stay_out,0.5,1.0,stay_out,786,680,86.51399491094148,0,0.0,1.2549369312977097,0.2895217273986412,-0.9654152038990684,54.19847328244275,49.74554707379134,-4.452926208651405,741,666,89.87854251012146,0,0.0,1.254448620782726,0.609820812617768,-0.6446278081649579,52.4966261808367,52.766531713900136,0.26990553306343656
trail_after_1_dd_1_stay_out,1.0,1.0,stay_out,786,619,78.7531806615776,0,0.0,1.2549369312977097,0.2732656389966357,-0.981671292301074,54.19847328244275,61.704834605597966,7.506361323155218,741,622,83.94062078272604,0,0.0,1.254448620782726,0.6305048478906653,-0.6239437728920606,52.4966261808367,61.53846153846154,9.04183535762484
trail_after_2_dd_0.5_reclaim_peak_else_out,2.0,0.5,reclaim_peak_else_out,786,554,70.48346055979644,452,81.58844765342961,1.2549369312977097,0.2632690240449213,-0.9916679072527883,54.19847328244275,54.4529262086514,0.2544529262086499,741,537,72.46963562753037,430,80.07448789571696,1.254448620782726,0.46399688855529364,-0.7904517322274323,52.4966261808367,52.63157894736842,0.13495276653171828
trail_after_1_dd_0.5_reclaim_peak_else_close,1.0,0.5,reclaim_peak_else_close,786,630,80.1526717557252,630,100.0,1.2549369312977097,0.2628881749953632,-0.9920487563023465,54.19847328244275,52.79898218829516,-1.399491094147585,741,626,84.4804318488529,626,100.0,1.254448620782726,0.6011386620417146,-0.6533099587410113,52.4966261808367,53.306342780026995,0.8097165991902955
trail_after_1_dd_1.5_stay_out,1.0,1.5,stay_out,786,608,77.35368956743002,0,0.0,1.2549369312977097,0.25095083581400407,-1.0039860954837057,54.19847328244275,53.9440203562341,-0.2544529262086499,741,616,83.13090418353576,0,0.0,1.254448620782726,0.5871306307057722,-0.6673179900769537,52.4966261808367,53.17139001349528,0.6747638326585772
trail_after_0.5_dd_1_reclaim_peak_else_close,0.5,1.0,reclaim_peak_else_close,786,680,86.51399491094148,680,100.0,1.2549369312977097,0.25057502416436317,-1.0043619071333465,54.19847328244275,51.01781170483461,-3.1806615776081415,741,666,89.87854251012146,666,100.0,1.254448620782726,0.5804850848823467,-0.6739635359003792,52.4966261808367,51.28205128205128,-1.214574898785422
trail_after_0.5_dd_1.5_stay_out,0.5,1.5,stay_out,786,670,85.24173027989822,0,0.0,1.2549369312977097,0.25041961656874884,-1.0045173147289608,54.19847328244275,46.18320610687023,-8.015267175572518,741,660,89.06882591093117,0,0.0,1.254448620782726,0.5713428005504917,-0.6831058202322342,52.4966261808367,47.908232118758434,-4.588394062078265
trail_after_2_dd_1_reclaim_peak_else_close,2.0,1.0,reclaim_peak_else_close,786,547,69.59287531806616,547,100.0,1.2549369312977097,0.24265921193681828,-1.0122777193608914,54.19847328244275,53.30788804071247,-0.8905852417302782,741,534,72.06477732793523,534,100.0,1.254448620782726,0.6314368538821877,-0.6230117669005382,52.4966261808367,54.52091767881242,2.0242914979757174
trail_after_0.5_dd_2_stay_out,0.5,2.0,stay_out,786,648,82.44274809160305,0,0.0,1.2549369312977097,0.23566133180932056,-1.019275599488389,54.19847328244275,42.74809160305343,-11.450381679389317,741,647,87.3144399460189,0,0.0,1.254448620782726,0.5113118471310087,-0.7431367736517172,52.4966261808367,45.614035087719294,-6.882591093117405
trail_after_0.5_dd_0.5_reclaim_peak_else_out,0.5,0.5,reclaim_peak_else_out,786,691,87.91348600508906,566,81.91027496382056,1.2549369312977097,0.21060691620331318,-1.0443300150943964,54.19847328244275,51.14503816793893,-3.05343511450382,741,669,90.2834008097166,544,81.31539611360239,1.254448620782726,0.39806418839714536,-0.8563844323855805,52.4966261808367,50.337381916329285,-2.1592442645074144
trail_after_2_dd_2_reclaim_peak_else_close,2.0,2.0,reclaim_peak_else_close,786,511,65.01272264631042,511,100.0,1.2549369312977097,0.18927156237601328,-1.0656653689216964,54.19847328244275,53.05343511450382,-1.145038167938928,741,516,69.63562753036437,516,100.0,1.254448620782726,0.5094649739532309,-0.744983646829495,52.4966261808367,52.90148448043185,0.40485829959514774
trail_after_2_dd_1_reclaim_peak_else_out,2.0,1.0,reclaim_peak_else_out,786,547,69.59287531806616,414,75.68555758683729,1.2549369312977097,0.1808341779072924,-1.0741027533904173,54.19847328244275,54.58015267175572,0.3816793893129713,741,534,72.06477732793523,389,72.84644194756554,1.254448620782726,0.48453615046686743,-0.7699124703158584,52.4966261808367,54.116059379217276,1.6194331983805768
trail_after_1_dd_0.5_reclaim_peak_else_out,1.0,0.5,reclaim_peak_else_out,786,630,80.1526717557252,519,82.38095238095238,1.2549369312977097,0.15370788659440418,-1.1012290447033055,54.19847328244275,53.81679389312977,-0.3816793893129784,741,626,84.4804318488529,504,80.5111821086262,1.254448620782726,0.4372079952877158,-0.8172406254950101,52.4966261808367,52.766531713900136,0.26990553306343656
trail_after_1_dd_1_reclaim_peak_else_close,1.0,1.0,reclaim_peak_else_close,786,619,78.7531806615776,619,100.0,1.2549369312977097,0.15073774383816088,-1.1041991874595487,54.19847328244275,51.653944020356235,-2.544529262086513,741,622,83.94062078272604,622,100.0,1.254448620782726,0.5768148109525558,-0.6776338098301701,52.4966261808367,53.441295546558706,0.9446693657220067
trail_after_2_dd_1.5_reclaim_peak_else_close,2.0,1.5,reclaim_peak_else_close,786,532,67.68447837150127,532,100.0,1.2549369312977097,0.1313221692519431,-1.1236147620457666,54.19847328244275,53.30788804071247,-0.8905852417302782,741,527,71.12010796221323,527,100.0,1.254448620782726,0.5747277443170312,-0.6797208764656947,52.4966261808367,54.25101214574899,1.754385964912288
trail_after_0.5_dd_1.5_reclaim_peak_else_close,0.5,1.5,reclaim_peak_else_close,786,670,85.24173027989822,670,100.0,1.2549369312977097,0.11091100292843034,-1.1440259283692793,54.19847328244275,49.10941475826972,-5.089058524173026,741,660,89.06882591093117,660,100.0,1.254448620782726,0.4830207923110142,-0.7714278284717118,52.4966261808367,51.686909581646425,-0.8097165991902742
trail_after_2_dd_2_reclaim_peak_else_out,2.0,2.0,reclaim_peak_else_out,786,511,65.01272264631042,331,64.77495107632095,1.2549369312977097,0.09431750465780536,-1.1606194266399044,54.19847328244275,52.035623409669206,-2.162849872773542,741,516,69.63562753036437,320,62.01550387596899,1.254448620782726,0.3319886734013632,-0.9224599473813627,52.4966261808367,52.36167341430499,-0.13495276653171118
trail_after_0.5_dd_1_reclaim_peak_else_out,0.5,1.0,reclaim_peak_else_out,786,680,86.51399491094148,521,76.61764705882354,1.2549369312977097,0.08179595370283457,-1.1731409775948751,54.19847328244275,49.36386768447837,-4.8346055979643765,741,666,89.87854251012146,502,75.37537537537537,1.254448620782726,0.33165323889682974,-0.9227953818858962,52.4966261808367,48.043184885290145,-4.453441295546554
trail_after_2_dd_1.5_reclaim_peak_else_out,2.0,1.5,reclaim_peak_else_out,786,532,67.68447837150127,379,71.2406015037594,1.2549369312977097,0.04362335150831926,-1.2113135797893904,54.19847328244275,54.07124681933843,-0.1272264631043214,741,527,71.12010796221323,355,67.36242884250474,1.254448620782726,0.4041550865990788,-0.8502935341836471,52.4966261808367,54.25101214574899,1.754385964912288
trail_after_1_dd_1_reclaim_peak_else_out,1.0,1.0,reclaim_peak_else_out,786,619,78.7531806615776,476,76.89822294022616,1.2549369312977097,0.03392140472112177,-1.2210155265765879,54.19847328244275,52.035623409669206,-2.162849872773542,741,622,83.94062078272604,466,74.91961414790997,1.254448620782726,0.36812712553448124,-0.8863214952482447,52.4966261808367,51.14709851551957,-1.349527665317126
trail_after_0.5_dd_2_reclaim_peak_else_close,0.5,2.0,reclaim_peak_else_close,786,648,82.44274809160305,648,100.0,1.2549369312977097,0.023769092588792017,-1.2311678387089176,54.19847328244275,47.96437659033079,-6.234096692111962,741,647,87.3144399460189,647,100.0,1.254448620782726,0.42742899042466115,-0.8270196303580648,52.4966261808367,50.607287449392715,-1.889338731443985
trail_after_1_dd_1.5_reclaim_peak_else_close,1.0,1.5,reclaim_peak_else_close,786,608,77.35368956743002,608,100.0,1.2549369312977097,0.010166829543363369,-1.2447701017543462,54.19847328244275,50.12722646310432,-4.071246819338427,741,616,83.13090418353576,616,100.0,1.254448620782726,0.45769306812254484,-0.796755552660181,52.4966261808367,52.766531713900136,0.26990553306343656
trail_after_1_dd_2_reclaim_peak_else_close,1.0,2.0,reclaim_peak_else_close,786,585,74.42748091603053,585,100.0,1.2549369312977097,-0.011813858010189393,-1.266750789307899,54.19847328244275,48.72773536895674,-5.470737913486005,741,604,81.5114709851552,604,100.0,1.254448620782726,0.3368384082363819,-0.917610212546344,52.4966261808367,50.877192982456144,-1.6194331983805554
trail_after_0.5_dd_1.5_reclaim_peak_else_out,0.5,1.5,reclaim_peak_else_out,786,670,85.24173027989822,476,71.04477611940298,1.2549369312977097,-0.09250799207259326,-1.347444923370303,54.19847328244275,46.31043256997455,-7.888040712468197,741,660,89.06882591093117,456,69.0909090909091,1.254448620782726,0.20134378753081913,-1.0531048332519068,52.4966261808367,47.09851551956815,-5.3981106612685466
trail_after_1_dd_1.5_reclaim_peak_else_out,1.0,1.5,reclaim_peak_else_out,786,608,77.35368956743002,436,71.71052631578947,1.2549369312977097,-0.13695622673853727,-1.391893158036247,54.19847328244275,48.98218829516539,-5.216284987277355,741,616,83.13090418353576,427,69.31818181818183,1.254448620782726,0.20941965611743557,-1.0450289646652904,52.4966261808367,48.852901484480434,-3.6437246963562657
trail_after_1_dd_2_reclaim_peak_else_out,1.0,2.0,reclaim_peak_else_out,786,585,74.42748091603053,391,66.83760683760683,1.2549369312977097,-0.14469837019101162,-1.3996353014887213,54.19847328244275,46.31043256997455,-7.888040712468197,741,604,81.5114709851552,389,64.40397350993378,1.254448620782726,0.0903890152811289,-1.164059605501597,52.4966261808367,46.82860998650472,-5.668016194331976
trail_after_0.5_dd_2_reclaim_peak_else_out,0.5,2.0,reclaim_peak_else_out,786,648,82.44274809160305,432,66.66666666666666,1.2549369312977097,-0.16096651639468784,-1.4159034476923975,54.19847328244275,44.274809160305345,-9.923664122137403,741,647,87.3144399460189,407,62.90571870170015,1.254448620782726,0.14457942127887694,-1.109869199503849,52.4966261808367,46.01889338731444,-6.477732793522257
